#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18F9B
#Date Time: 2017-05-17 10:17::22.124

Time (s),Channel 1 (V)
-3.975103139013453e-05,1.179919184203033
-3.9741031390134528e-05,1.2033449726043755
-3.9731031390134527e-05,1.2100380550047649
-3.9721031390134532e-05,1.2234242198055203
-3.971103139013453e-05,1.2602361730076361
-3.9701031390134529e-05,1.2870085026091704
-3.9691031390134527e-05,1.3070877498103211
-3.9681031390134532e-05,1.2602361730076574
-3.9671031390134531e-05,1.2066915138045673
-3.9661031390134529e-05,1.1765726430028411
-3.9651031390134528e-05,1.1397606898007311
-3.9641031390134526e-05,1.1230279837997832
-3.9631031390134531e-05,1.1464537722011148
-3.962103139013453e-05,1.1698795606024577
-3.9611031390134528e-05,1.2066915138045673
-3.9601031390134526e-05,1.2301173022059066
-3.9591031390134532e-05,1.2234242198055294
-3.958103139013453e-05,1.2435034670066769
-3.9571031390134528e-05,1.2133845962049508
-3.9561031390134527e-05,1.1799191842030117
-3.9551031390134532e-05,1.1330676074003689
-3.954103139013453e-05,1.1531468546014985
-3.9531031390134529e-05,1.1665330194022654
-3.9521031390134527e-05,1.1933053490038001
-3.9511031390134532e-05,1.2535430906072251
-3.9501031390134531e-05,1.2769688790085949
-3.9491031390134529e-05,1.2836619614089784
-3.9481031390134527e-05,1.2937015850095541
-3.9471031390134526e-05,1.2535430906072265
-3.9461031390134531e-05,1.196651890203992
-3.9451031390134529e-05,1.1431072310009234
-3.9441031390134528e-05,1.1230279837997725
-3.9431031390134526e-05,1.1364141486005488
-3.9421031390134531e-05,1.1564933958016812
-3.941103139013453e-05,1.1598399370018819
-3.9401031390134528e-05,1.1866122666034165
-3.9391031390134527e-05,1.2066915138045657
-3.9381031390134532e-05,1.203344972604377
-3.937103139013453e-05,1.179919184203033
-3.9361031390134529e-05,1.1732261018026491
-3.9351031390134527e-05,1.1999984314041836
-3.9341031390134532e-05,1.2334638434060863
-3.9331031390134531e-05,1.2870085026091704
-3.9321031390134529e-05,1.2970481262097455
-3.9311031390134527e-05,1.3104342910105129
-3.9301031390134526e-05,1.266929255408006
-3.9291031390134531e-05,1.2368103846062932
-3.9281031390134529e-05,1.1765726430028411
-3.9271031390134528e-05,1.0862160305976625
-3.9261031390134526e-05,1.0594437009961328
-3.9251031390134531e-05,1.0694833245967037
-3.924103139013453e-05,1.1230279837997725
-3.9231031390134528e-05,1.2200776786053344
-3.9221031390134527e-05,1.3171273734109361
-3.9211031390134532e-05,1.4041374446158437
-3.920103139013453e-05,1.3639789502135815
-3.9191031390134529e-05,1.3204739146110884
-3.9181031390134527e-05,1.2535430906072524
-3.9171031390134532e-05,1.1832657254032566
-3.9161031390134531e-05,1.1263745249999642
-3.9151031390134529e-05,1.196651890203992
-3.9141031390134527e-05,1.2401569258064851
-3.9131031390134526e-05,1.3305135382116744
-3.9121031390134531e-05,1.3539393266130062
-3.9111031390134529e-05,1.3706720326139652
-3.9101031390134528e-05,1.340553161812239
-3.9091031390134526e-05,1.1129883601991526
-3.9081031390134531e-05,1.0159386653936346
-3.907103139013453e-05,0.9757801709913333
-3.9061031390134528e-05,1.0058990417930596
-3.9051031390134527e-05,1.0828694893975073
-3.9041031390134532e-05,1.1631864782020376
-3.903103139013453e-05,1.2903550438093618
-3.9021031390134528e-05,1.2903550438093618
-3.9011031390134527e-05,1.2803154202087867
-3.9001031390134532e-05,1.1899588078036494
-3.899103139013453e-05,1.0895625717978543
-3.8981031390134529e-05,1.0393644537949775
-3.8971031390134527e-05,1.0159386653936346
-3.8961031390134532e-05,1.0862160305976305
-3.8951031390134531e-05,1.2033449726043755
-3.8941031390134529e-05,1.2803154202087867
-3.8931031390134528e-05,1.3238204558112801
-3.8921031390134526e-05,1.3405531618122193
-3.8911031390134531e-05,1.2970481262097455
-3.890103139013453e-05,1.2334638434061016
-3.8891031390134528e-05,1.1564933958016903
-3.8881031390134526e-05,1.0828694893974693
-3.8871031390134532e-05,1.0795229481972806
-3.886103139013453e-05,1.1330676074003476
-3.8851031390134528e-05,1.1832657254032246
-3.8841031390134527e-05,1.2100380550047862
-3.8831031390134532e-05,1.2702757966081839
-3.882103139013453e-05,1.2736223378084033
-3.8811031390134529e-05,1.2736223378084033
-3.8801031390134527e-05,1.2133845962049508
-3.8791031390134532e-05,1.0828694893975301
-3.8781031390134531e-05,1.0460575361953612
-3.8771031390134529e-05,1.0092455829932512
-3.8761031390134528e-05,1.0393644537949775
-3.8751031390134526e-05,1.0828694893974875
-3.8741031390134531e-05,1.1196814425995805
-3.873103139013453e-05,1.2167311374051426
-3.8721031390134528e-05,1.2435034670066769
-3.8711031390134526e-05,1.2468500082068279
-3.8701031390134532e-05,1.1564933958017314
-3.869103139013453e-05,1.163186478202074
-3.8681031390134528e-05,1.2167311374051426
-3.8671031390134527e-05,1.3472462442126547
-3.8661031390134532e-05,1.4175236094166186
-3.865103139013453e-05,1.4141770682164583
-3.8641031390134529e-05,1.4041374446158832
-3.8631031390134527e-05,1.2870085026091704
-3.8621031390134532e-05,1.1297210662002275
-3.8611031390134531e-05,0.97243362979114156
-3.8601031390134529e-05,0.95904746499037441
-3.8591031390134528e-05,1.079522948197279
-3.8581031390134526e-05,1.1933053490038428
-3.8571031390134531e-05,1.2870085026091704
-3.856103139013453e-05,1.3539393266130062
-3.8551031390134528e-05,1.4074839858160748
-3.8541031390134526e-05,1.3405531618121964
-3.8531031390134531e-05,1.2468500082069116
-3.852103139013453e-05,1.1531468546014985
-3.8511031390134528e-05,1.0929091129980462
-3.8501031390134527e-05,1.092909112998069
-3.8491031390134532e-05,1.1431072310009005
-3.848103139013453e-05,1.196651890203992
-3.8471031390134529e-05,1.2435034670066769
-3.8461031390134527e-05,1.2702757966082112
-3.8451031390134532e-05,1.2435034670066891
-3.8441031390134531e-05,1.1999984314041836
-3.8431031390134529e-05,1.1498003134013068
-3.8421031390134527e-05,1.1196814425995805
-3.8411031390134526e-05,1.1464537722011559
-3.8401031390134531e-05,1.2368103846062932
-3.8391031390134529e-05,1.2903550438093618
-3.8381031390134528e-05,1.3338600794118554
-3.8371031390134526e-05,1.3037412086101063
-3.8361031390134531e-05,1.2535430906072753
-3.835103139013453e-05,1.1598399370018819
-3.8341031390134528e-05,1.0862160305976625
-3.8331031390134527e-05,1.0527506185957554
-3.8321031390134532e-05,1.0761764069970765
-3.831103139013453e-05,1.1598399370018819
-3.8301031390134529e-05,1.2635827142078275
-3.8291031390134527e-05,1.3171273734108966
-3.8281031390134532e-05,1.3338600794118478
-3.8271031390134531e-05,1.2803154202087867
-3.8261031390134529e-05,1.2133845962049508
-3.8251031390134527e-05,1.163186478202074
-3.8241031390134526e-05,1.1230279837997772
-3.8231031390134531e-05,1.1330676074003476
-3.8221031390134529e-05,1.1899588078036083
-3.8211031390134528e-05,1.2334638434061016
-3.8201031390134526e-05,1.2501965494070606
-3.8191031390134531e-05,1.2501965494070606
-3.818103139013453e-05,1.2066915138045673
-3.8171031390134528e-05,1.1397606898007311
-3.8161031390134527e-05,1.1498003134013084
-3.8151031390134532e-05,1.1531468546014969
-3.814103139013453e-05,1.1999984314041836
-3.8131031390134529e-05,1.2501965494070606
-3.8121031390134527e-05,1.2970481262097455
-3.8111031390134532e-05,1.3037412086101261
-3.8101031390134531e-05,1.246850008206869
-3.8091031390134529e-05,1.1531468546014985
-3.8081031390134527e-05,1.0996021953984298
-3.8071031390134526e-05,1.096255654198264
-3.8061031390134531e-05,1.1531468546014985
-3.8051031390134529e-05,1.1999984314041836
-3.8041031390134528e-05,1.246850008206869
-3.8031031390134526e-05,1.2836619614089815
-3.8021031390134531e-05,1.2903550438093618
-3.801103139013453e-05,1.2334638434061016
-3.8001031390134528e-05,1.163186478202074
-3.7991031390134526e-05,1.1263745249999688
-3.7981031390134532e-05,1.136414148600535
-3.797103139013453e-05,1.1698795606024577
-3.7961031390134528e-05,1.2334638434061016
-3.7951031390134527e-05,1.246850008206869
-3.7941031390134532e-05,1.2870085026091522
-3.793103139013453e-05,1.2267707610057179
-3.7921031390134529e-05,1.196651890203992
-3.7911031390134527e-05,1.1263745249999642
-3.7901031390134532e-05,1.1029487365986321
-3.7891031390134531e-05,1.1464537722011148
-3.7881031390134529e-05,1.2033449726043755
-3.7871031390134528e-05,1.2602361730076361
-3.7861031390134526e-05,1.3003946674099269
-3.7851031390134531e-05,1.2769688790085949
-3.784103139013453e-05,1.2301173022059098
-3.7831031390134528e-05,1.179919184203033
-3.7821031390134526e-05,1.1464537722011088
-3.7811031390134532e-05,1.1330676074003536
-3.780103139013453e-05,1.1698795606024577
-3.7791031390134528e-05,1.1999984314041836
-3.7781031390134527e-05,1.2334638434061
-3.7771031390134532e-05,1.2301173022059113
-3.776103139013453e-05,1.2133845962049508
-3.7751031390134529e-05,1.1999984314041836
-3.7741031390134527e-05,1.2033449726043755
-3.7731031390134532e-05,1.2133845962049461
-3.7721031390134531e-05,1.2033449726043755
-3.7711031390134529e-05,1.2066915138045673
-3.7701031390134528e-05,1.2033449726043755
-3.7691031390134526e-05,1.1899588078035976
-3.7681031390134531e-05,1.1665330194022654
-3.767103139013453e-05,1.1665330194022654
-3.7661031390134528e-05,1.1765726430028411
-3.7651031390134526e-05,1.1966518902040042
